R2 p
ENSG00000169862 0.102514878035592 0.0282318269526791
ENSG00000186105 0.102421436337156 0.0283078459746826
ENSG00000012779 0.102404603331365 0.0283215621670916
ENSG00000187498 0.10234900559985 0.0283669127154449
ENSG00000124181 0.102254952222314 0.0284437969061409
ENSG00000189079 0.102254122200862 0.0284444763381497
ENSG00000166024 0.102205742158709 0.0284841069823836
ENSG00000140396 0.10211523730884 0.0285583929183528
ENSG00000125844 0.102071593042959 0.028594285276673
ENSG00000154845 0.102067091134424 0.0285979901467357
ENSG00000081721 0.102035683043032 0.0286238509960346
ENSG00000161929 0.101971055662309 0.0286771377589821
ENSG00000170456 0.101950820924994 0.0286938421954641
ENSG00000113387 0.101875923893267 0.0287557570450365
ENSG00000118960 0.101858091214751 0.0287705184456095
ENSG00000198791 0.101856687021821 0.0287716811204195
ENSG00000144647 0.101825031991709 0.0287979040563731
ENSG00000160856 0.101762773177825 0.028849548995614
ENSG00000143324 0.10174809341098 0.0288617396777706
ENSG00000142621 0.101695660885303 0.028905323980384
ENSG00000146216 0.101688012701697 0.0289116870105062
ENSG00000141294 0.101679293490096 0.0289189428126417
ENSG00000112031 0.101642609630386 0.0289494897521418
ENSG00000135776 0.101627512796852 0.028962070398046
ENSG00000059122 0.101606185976689 0.0289798520204163
ENSG00000100294 0.101598539473089 0.028986230096447
ENSG00000187824 0.101589484569047 0.0289937847627608
ENSG00000128886 0.10157113823767 0.0290090974830641
ENSG00000133028 0.101565496211736 0.0290138082160305
ENSG00000186352 0.101559955970827 0.0290184347112741
ENSG00000214114 0.101518195081715 0.0290533318322619
ENSG00000110422 0.101494135281635 0.0290734562937744
ENSG00000188732 0.10149043977744 0.0290765485811897
ENSG00000196371 0.101451902449297 0.0291088151214736
ENSG00000109684 0.101438673862064 0.0291198994300785
ENSG00000164236 0.101366232500566 0.029180673545163
ENSG00000161217 0.101356532222113 0.0291888211674438
ENSG00000182257 0.101344105007067 0.0291992625777286
ENSG00000100453 0.101342239392357 0.0292008304001412
ENSG00000173559 0.101328940582836 0.0292120088789467
ENSG00000185532 0.101324417749935 0.0292158115798058
ENSG00000163082 0.101285146458612 0.0292488509125308
ENSG00000014138 0.101281717209053 0.0292517377527459
ENSG00000160408 0.101255698432591 0.0292736504117777
ENSG00000066230 0.101248723943085 0.0292795270288453
ENSG00000175592 0.101244986090817 0.0292826769829992
ENSG00000108262 0.101239611474602 0.0292872068626737
ENSG00000181666 0.10120298096406 0.029318098821546
ENSG00000102805 0.101194512742696 0.0293252450566355
ENSG00000132405 0.101180237310111 0.029337295885417
ENSG00000106123 0.101160711443956 0.0293537869917544
ENSG00000135597 0.101113132860593 0.0293940097262002
ENSG00000128602 0.101090091944392 0.0294135082806712
ENSG00000142173 0.101078523290279 0.0294233032352123
ENSG00000121310 0.101076004372626 0.0294254363874642
ENSG00000005448 0.101068068747336 0.0294321577073426
ENSG00000204084 0.101062763920698 0.0294366516507174
ENSG00000147684 0.101061889415094 0.0294373925475324
ENSG00000203907 0.101057331834018 0.0294412541145996
ENSG00000188677 0.101053048390433 0.0294448838723791
ENSG00000152804 0.101021142696176 0.0294719346428405
ENSG00000039068 0.100925114125187 0.0295535015401864
ENSG00000164483 0.1008981390978 0.0295764549008424
ENSG00000129911 0.10085408505467 0.0296139794459611
ENSG00000115526 0.100852580752215 0.0296152616300853
ENSG00000137710 0.100820962502528 0.029642224164576
ENSG00000213533 0.100790134371959 0.0296685366308522
ENSG00000173391 0.100789595976895 0.0296689963706105
ENSG00000119401 0.100762353364048 0.0296922683824432
ENSG00000105619 0.10075198752976 0.0297011282086164
ENSG00000106635 0.100730120017957 0.0297198273815602
ENSG00000178719 0.100704882456782 0.0297414230047224
ENSG00000009790 0.1006944378987 0.0297503649525024
ENSG00000170892 0.100690470334974 0.0297537624279631
ENSG00000171488 0.100684036651791 0.0297592725003122
ENSG00000155366 0.100663039525426 0.0297772624306782
ENSG00000171159 0.100544352579903 0.029879156426893
ENSG00000180357 0.100543137662206 0.0298802012531971
ENSG00000168612 0.100522554837418 0.0298979080051873
ENSG00000132819 0.10047625468007 0.0299377770484091
ENSG00000198466 0.10046331240507 0.0299489311714569
ENSG00000178789 0.100376757786603 0.0300236343536961
ENSG00000103023 0.100350984968658 0.0300459143482312
ENSG00000104946 0.100278418909675 0.0301087351547851
ENSG00000107669 0.100272405515111 0.0301139468908374
ENSG00000181722 0.10026597308377 0.0301195228030662
ENSG00000176293 0.100255524531539 0.0301285822724748
ENSG00000144036 0.100230882967046 0.030149958694293
ENSG00000062485 0.100184325307058 0.0301903887614869
ENSG00000180891 0.100169324713083 0.0302034266675726
ENSG00000110944 0.100145285875674 0.0302243320311333
ENSG00000188283 0.100116827828062 0.0302490993304049
ENSG00000158077 0.100112013421416 0.0302532913664668
ENSG00000129028 0.100041415011947 0.030314830343505
ENSG00000158715 0.100024247947907 0.0303298134494772
ENSG00000124664 0.100008521888664 0.0303435453949346
ENSG00000117479 0.0999722236132948 0.0303752647629056
ENSG00000140006 0.0998970985329027 0.0304410188188715
ENSG00000101752 0.099893808482956 0.0304439017345768
ENSG00000134253 0.0998330852690137 0.0304971598584649
ENSG00000074219 0.0998329770741462 0.0304972548356659
ENSG00000160469 0.0998041176332485 0.0305225992568845
ENSG00000170855 0.0997753994159376 0.0305478406425574
ENSG00000149150 0.0997454788707244 0.0305741610820083
ENSG00000146826 0.0996546414767872 0.0306542082759296
ENSG00000164220 0.0996183694638543 0.0306862304333184
ENSG00000183260 0.0995686408029067 0.0307301871633765
ENSG00000104081 0.0995659351355612 0.0307325806004606
ENSG00000204920 0.0995572554246856 0.0307402599480082
ENSG00000109929 0.0995371199253701 0.0307580821885503
ENSG00000114054 0.0995003004427107 0.03079069851294
ENSG00000007384 0.0994952302106284 0.0307951926678722
ENSG00000173846 0.0994737132905454 0.0308142721757934
ENSG00000105173 0.0994588099027843 0.0308274942816111
ENSG00000197057 0.0994570736668651 0.0308290350195954
ENSG00000198464 0.0994364978512077 0.0308472999133107
ENSG00000110987 0.099427549547947 0.0308552465996614
ENSG00000197417 0.0994222314735401 0.0308599703759707
ENSG00000214357 0.0994033266260014 0.030876768474537
ENSG00000169991 0.0993954875329389 0.0308837366746162
ENSG00000006459 0.0993600826033896 0.0309152279288054
ENSG00000142606 0.0992796075894871 0.0309869271908865
ENSG00000132478 0.0992192865724548 0.0310407797060497
ENSG00000120756 0.0991994161608944 0.0310585398925038
ENSG00000085978 0.0991903482676518 0.0310666481719131
ENSG00000180828 0.0991763199560555 0.0310791961195016
ENSG00000127081 0.0990810340954368 0.0311645615654952
ENSG00000119723 0.0990708849793736 0.0311736679007004
ENSG00000178252 0.0990462609094465 0.0311957730556316
ENSG00000124507 0.0990306450868762 0.0312097996170388
ENSG00000174917 0.0990290039778432 0.0312112740740864
ENSG00000109654 0.098977649609267 0.0312574488550643
ENSG00000075213 0.0989293111090643 0.0313009746323523
ENSG00000155158 0.0989278426137188 0.0313022978723612
ENSG00000121848 0.0989106402714419 0.0313178028401431
ENSG00000134352 0.0988957820188504 0.0313312012211127
ENSG00000050327 0.0988602034611967 0.0313633074745048
ENSG00000212999 0.0988565638826157 0.0313665937095666
ENSG00000155893 0.0987716579014945 0.0314433549384896
ENSG00000116141 0.0987154206495152 0.0314943013942104
ENSG00000205609 0.0986929851095567 0.0315146493329732
ENSG00000034152 0.0986793018045326 0.031527065905365
ENSG00000188483 0.0986519320243808 0.031551916675459
ENSG00000214595 0.0985858471583273 0.0316120004950926
ENSG00000101160 0.0985311425995898 0.0316618243863596
ENSG00000112773 0.0985083426105216 0.0316826134781676
ENSG00000092969 0.098439850793755 0.0317451470216923
ENSG00000118046 0.0983533937456584 0.0318242600657253
ENSG00000102595 0.0983531145343033 0.0318245158804302
ENSG00000165113 0.0983451765926547 0.0318317895229185
ENSG00000143375 0.0983183145747325 0.0318564159441705
ENSG00000085999 0.0982267897736258 0.0319404674123468
ENSG00000175336 0.0982240586442278 0.0319429789564676
ENSG00000162980 0.0981964561068771 0.0319683733664546
ENSG00000176946 0.0981817671849498 0.0319818954849969
ENSG00000197262 0.0981452741718128 0.0320155145881835
ENSG00000184185 0.0980828626658563 0.0320730933766602
ENSG00000069966 0.0980818964166947 0.0320739856237671
ENSG00000149634 0.0980593881108938 0.0320947771481761
ENSG00000112276 0.0980507096405279 0.032102797301375
ENSG00000152475 0.0980109793597877 0.0321395395148323
ENSG00000162897 0.0980099072645163 0.0321405315645256
ENSG00000120437 0.0980076503341118 0.0321426200869022
ENSG00000141219 0.0979447772834423 0.032200856527997
ENSG00000089063 0.0979173670564803 0.0322262785576135
ENSG00000087502 0.097892587770292 0.0322492778434351
ENSG00000072110 0.0978794795792724 0.032261451089838
ENSG00000135914 0.0978512748280537 0.0322876597950028
ENSG00000143013 0.0977546290446566 0.0323776284001727
ENSG00000135747 0.097625370246842 0.0324983508844021
ENSG00000204228 0.0976117620882258 0.0325110866536007
ENSG00000175793 0.0975501533241437 0.032568808629267
ENSG00000115840 0.0975079059472952 0.0326084502387458
ENSG00000170525 0.0974846015740712 0.0326303379843054
ENSG00000107819 0.0974743266838674 0.0326399929756671
ENSG00000120686 0.0974686689873628 0.032645310561513
ENSG00000105369 0.0974330034159047 0.0326788521681765
ENSG00000017373 0.0973992154137346 0.0327106599834228
ENSG00000048028 0.0973299612351403 0.0327759527720008
ENSG00000130723 0.0973169480365991 0.03278823622517
ENSG00000136098 0.0973043340325258 0.0328001472881336
ENSG00000127585 0.0972950757209738 0.0328088924302317
ENSG00000172818 0.0971667948547891 0.032930304555002
ENSG00000141425 0.0971578349865983 0.032938801534258
ENSG00000213977 0.0971304751593026 0.0329647615349296
ENSG00000082512 0.097035872906641 0.0330546822915911
ENSG00000069956 0.0969848356594862 0.0331032963160536
ENSG00000122687 0.0969837703773959 0.0331043117849315
ENSG00000141447 0.096980314519925 0.0331076062601947
ENSG00000153563 0.0969706125217613 0.0331168569554765
ENSG00000022567 0.096956255496548 0.0331305509129698
ENSG00000164104 0.0969273984311584 0.0331580924702055
ENSG00000183018 0.0967898422589035 0.0332896947598393
ENSG00000118513 0.0967822604482426 0.0332969636648921
ENSG00000100504 0.0967763247926477 0.0333026554669726
ENSG00000167862 0.0967075560158225 0.03336867043642
ENSG00000146085 0.0966858655482501 0.0333895196205583
ENSG00000102871 0.0966736190744625 0.0334012968927155
ENSG00000182584 0.0966586610504069 0.0334156874971916
ENSG00000102678 0.096645544652664 0.033428311469007
ENSG00000146021 0.0965761099424403 0.0334952193878211
ENSG00000188938 0.0965339767151716 0.0335358850220704
ENSG00000124224 0.0965049926285578 0.0335638883672176
ENSG00000164898 0.0964883664389388 0.0335799625910628
ENSG00000140022 0.0964851408985107 0.0335830819452148
ENSG00000146205 0.0964489297236877 0.0336181210489319
ENSG00000131238 0.0964365658434885 0.0336300931620486
ENSG00000185024 0.096381157177871 0.0336837988450505
ENSG00000150054 0.0963802463055865 0.0336846824424197
ENSG00000128833 0.0963673907495945 0.0336971555430896
ENSG00000017260 0.096337744902108 0.0337259371419592
ENSG00000131389 0.0963271302794998 0.0337362483361445
ENSG00000105290 0.0962607368499283 0.0338008158748355
ENSG00000101639 0.096220252827739 0.033840247566246
ENSG00000214944 0.0961734265000395 0.0338859144526023
ENSG00000136856 0.0961688241257899 0.0338904062163654
ENSG00000103852 0.096164199420663 0.0338949203779664
ENSG00000185551 0.096131983957958 0.0339263825958278
ENSG00000178860 0.0961149821316407 0.0339429987429032
ENSG00000117174 0.0960713021573307 0.0339857254211431
ENSG00000137124 0.0960047933546398 0.034050886695141
ENSG00000100968 0.0959871429655273 0.0340682005776523
ENSG00000187688 0.0959688761800622 0.0340861284366354
ENSG00000156469 0.0959341023130646 0.0341202833530385
ENSG00000204237 0.0958411372287739 0.0342117629949959
ENSG00000167543 0.0958144160235063 0.0342381028929122
ENSG00000013523 0.0958098808655001 0.0342425753611231
ENSG00000171790 0.095796461630148 0.0342558125468928
ENSG00000181790 0.0957059709747273 0.0343452101865032
ENSG00000169258 0.0956682506052324 0.0343825442716266
ENSG00000015592 0.0956016458088421 0.034448566794431
ENSG00000103522 0.0955794209630459 0.0344706257393219
ENSG00000167671 0.0955748436729981 0.0344751706275195
ENSG00000196388 0.0955681501256105 0.0344818178788246
ENSG00000171552 0.0955428685077606 0.0345069362810264
ENSG00000196966 0.0955284768003562 0.0345212433059232
ENSG00000169740 0.0955184052838778 0.034531259113102
ENSG00000172954 0.0955123459228208 0.0345372863674109
ENSG00000168710 0.0954989156612748 0.0345506492425778
ENSG00000138193 0.0954819695200347 0.0345675177862719
ENSG00000206503 0.0954458586774346 0.0346034909466202
ENSG00000119689 0.0954182010550128 0.0346310686103792
ENSG00000168491 0.0954114248098459 0.0346378286404194
ENSG00000032444 0.0953821705974696 0.034667028105585
ENSG00000154025 0.0953625369548026 0.0346866389058724
ENSG00000070669 0.0953326869233551 0.0347164756171039
ENSG00000182459 0.0953277228996426 0.0347214399317832
ENSG00000124535 0.0953153908809853 0.0347337757678221
ENSG00000128284 0.0952496786052185 0.0347995828517647
ENSG00000174804 0.0952319263690551 0.0348173822355418
ENSG00000213420 0.0952309901675194 0.0348183211780135
ENSG00000104976 0.09517583949525 0.03487367834491
ENSG00000171467 0.0951600612553112 0.0348895319648008
ENSG00000171723 0.095056797529676 0.0349934684181972
ENSG00000151151 0.0950438631339677 0.0350065090388143
ENSG00000105618 0.0950198629738484 0.0350307192735819
ENSG00000163207 0.0950004958939806 0.0350502681715743
ENSG00000123329 0.0949768363708753 0.0350741647248034
ENSG00000115758 0.094883439494915 0.0351686576800969
ENSG00000076053 0.0948493618896156 0.0352031990382793
ENSG00000064961 0.0948297776407255 0.0352230652681524
ENSG00000189190 0.0948019436070396 0.0352513195033137
ENSG00000100403 0.0947871575691802 0.0352663380476388
ENSG00000204010 0.0947717492648515 0.0352819955032459
ENSG00000180448 0.0947481691784387 0.0353059704408829
ENSG00000159216 0.094685598071295 0.0353696689140446
ENSG00000164749 0.0946159242256518 0.0354407343794683
ENSG00000141552 0.0945793558455492 0.0354780907129051
ENSG00000213889 0.0945223026495519 0.0355364525227841
ENSG00000204922 0.0945032117288451 0.0355560029234252
ENSG00000148204 0.0944860870367929 0.0355735489947107
ENSG00000158373 0.0944846525867098 0.0355750191376678
ENSG00000148384 0.0944739986545635 0.0355859400839904
ENSG00000119669 0.0944736185681318 0.0355863297587533
ENSG00000112149 0.0943550468456604 0.0357081028351292
ENSG00000130363 0.0942969431543064 0.0357679285312573
ENSG00000158195 0.0942686388949967 0.0357971082221478
ENSG00000186806 0.0942605231409852 0.0358054794166243
ENSG00000143228 0.0942110945944196 0.0358565063342051
ENSG00000074319 0.0940954533627324 0.0359761736196966
ENSG00000161956 0.0940867308243771 0.0359852161465379
ENSG00000188282 0.0940728301363944 0.0359996315204714
ENSG00000138750 0.094026706199969 0.0360475049596496
ENSG00000196367 0.0939677594331564 0.0361087810507208
ENSG00000205517 0.09395814761099 0.0361187826446978
ENSG00000164070 0.0939406937837585 0.0361369513888554
ENSG00000091490 0.0939372983556585 0.0361404869658331
ENSG00000166313 0.0939106381641602 0.0361682597002815
ENSG00000154743 0.0938834148518398 0.0361966412612107
ENSG00000158050 0.0937996339042111 0.0362841277526922
ENSG00000106089 0.0937918391978693 0.036292278044487
ENSG00000142534 0.0937824831000228 0.0363020633945617
ENSG00000183570 0.0937775610209765 0.036307212363641
ENSG00000171105 0.0937444423531037 0.0363418768364043
ENSG00000166946 0.093734455851976 0.0363523360025417
ENSG00000121989 0.0936641416755061 0.0364260641583884
ENSG00000066926 0.0936621641147079 0.0364281399149458
ENSG00000112406 0.0936247902080356 0.0364673920619238
ENSG00000145780 0.0936182880806618 0.0364742253110153
ENSG00000187994 0.093609886186911 0.0364830569847943
ENSG00000063177 0.0935620489416891 0.0365333823508274
ENSG00000008513 0.0935288764094458 0.0365683213642467
ENSG00000116151 0.0934828388795478 0.036616866302994
ENSG00000157388 0.0934772052818037 0.0366228111935696
ENSG00000122550 0.0934564151000971 0.0366447585945991
ENSG00000106565 0.0934040113547831 0.0367001381113328
ENSG00000163492 0.093360506898955 0.0367461771174582
ENSG00000109756 0.0933401165461739 0.036767775450834
ENSG00000167283 0.0933341759793467 0.0367740703618273
